,SIT_MATRICULA,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,COD_ESTADO_CIVIL,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,ANO_INGRESSO,IDADE_INGRESSO,APROVACAO
17722,0,0.0,6,2012,0,0,1,0,1,1,1,1,1,8.5,18,2013,0,1
17723,0,4.0,6,2012,0,0,0,0,1,1,1,1,1,0.0,0,2013,0,0
17724,0,4.0,6,2012,0,0,0,0,1,1,1,1,1,0.0,0,2013,0,0
17725,1,0.0,6,2012,0,0,1,1,0,1,1,1,1,0.0,20,2014,0,0
17726,0,3.0,1,2007,1,0,1,1,1,0,0,0,0,0.0,30,2010,1,0
17727,0,3.0,1,2007,1,0,1,1,1,0,0,0,0,0.0,24,2010,1,0
17728,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,6.8,2,2010,0,1
17729,0,5.0,6,2009,0,0,1,1,0,1,1,1,1,7.8,2,2010,0,1
17730,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,2.3,10,2010,0,0
17731,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,2.3,10,2010,0,0
17732,0,2.0,1,2009,0,0,1,1,0,1,1,1,1,7.2,4,2010,0,1
17733,0,4.0,3,2009,0,0,0,1,1,1,1,1,1,7.9,0,2010,0,1
17734,0,0.0,6,2009,0,0,1,0,1,1,1,1,1,6.3,10,2010,0,1
17736,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,7.5,2,2010,1,1
17737,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,7.5,2,2010,1,1
17738,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,6.6,0,2010,1,1
17739,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,0,2010,1,0
17740,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,0,2010,1,0
17741,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,0,2010,1,0
17742,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,3.8,10,2010,1,0
17743,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,3.8,10,2010,1,0
17744,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,3.8,10,2010,1,0
17745,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.4,2,2010,0,1
17746,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.4,2,2010,0,1
17748,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,5.6,0,2010,0,0
17749,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,5.6,0,2010,0,0
17751,0,4.0,1,2002,0,0,1,0,1,0,0,0,0,6.0,0,2010,1,1
17752,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,7.5,8,2011,0,1
17753,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,7.5,8,2011,0,1
17754,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,8.3,8,2011,0,1
17755,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,8.3,8,2011,0,1
17756,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,8.7,6,2011,1,1
17757,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,6.7,12,2011,1,1
17758,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,6.7,12,2011,1,1
17759,0,4.0,1,2010,0,0,1,1,1,0,0,0,0,8.0,6,2011,0,1
17760,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,14,2011,1,1
17761,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,0.0,77,2011,0,0
17762,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,0.0,77,2011,0,0
17764,0,3.0,1,1993,1,0,1,1,0,1,1,1,1,0.0,18,2011,2,0
17765,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,0.4,0,2011,1,0
17766,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,0.4,0,2011,1,0
17767,0,4.0,1,2001,0,0,1,0,1,0,0,0,0,6.0,8,2011,1,1
17768,0,0.0,6,2010,0,0,0,0,0,1,1,1,1,7.6,6,2011,0,1
17769,0,0.0,6,2009,0,0,0,1,0,1,1,1,1,6.6,4,2011,0,1
17770,0,0.0,6,2010,0,0,0,1,0,1,1,1,1,7.2,6,2011,0,1
17771,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,8.3,2,2012,0,1
17772,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,8.3,2,2012,0,1
17774,0,0.0,1,2010,0,0,1,1,0,0,0,0,0,6.8,12,2011,0,1
17775,0,4.0,1,2008,0,0,1,1,0,1,1,1,1,4.8,4,2012,1,0
17776,0,4.0,1,2008,0,0,1,1,0,1,1,1,1,8.9,6,2012,1,1
17777,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,5.7,2,2012,1,0
17778,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,5.7,2,2012,1,0
17779,0,4.0,6,2005,0,0,1,1,1,1,1,1,1,7.2,0,2012,1,1
17780,1,4.0,6,2001,0,0,1,0,0,0,0,0,0,8.0,0,2012,1,1
17781,0,4.0,6,2011,0,0,1,0,0,0,0,0,0,6.3,2,2012,0,1
17784,0,5.0,1,2008,0,0,1,1,0,0,0,0,0,7.3,14,2011,1,1
17785,0,4.0,1,2009,0,0,1,1,0,1,1,1,1,8.3,0,2011,0,1
17787,0,0.0,1,2008,0,0,1,1,1,0,0,0,0,8.0,2,2012,1,1
17788,0,0.0,6,2006,0,0,1,1,1,1,1,1,1,7.5,6,2012,1,1
17789,0,0.0,6,2006,0,0,1,1,1,1,1,1,1,7.5,6,2012,1,1
17791,0,0.0,6,2011,0,0,1,0,0,0,0,0,0,8.3,0,2012,0,1
17792,0,4.0,6,2010,0,0,1,0,0,0,0,0,0,6.3,8,2012,1,1
17793,0,0.0,1,2009,0,0,1,0,0,1,1,1,1,6.6,0,2012,1,1
17794,0,4.0,6,2010,0,0,1,0,0,0,0,0,0,4.9,10,2012,0,0
17795,0,4.0,6,2010,0,0,1,0,0,0,0,0,0,6.0,0,2012,0,1
17796,0,0.0,6,2011,0,0,1,0,1,1,1,1,1,5.6,4,2012,0,0
17797,0,0.0,1,2011,0,0,0,0,1,1,1,1,1,7.5,0,2012,0,1
17799,0,0.0,6,2012,0,0,1,0,0,0,0,0,0,8.2,0,2012,0,1
17800,0,0.0,2,2011,0,0,1,1,1,1,1,1,1,3.0,8,2012,0,0
17801,0,0.0,2,2011,0,0,1,1,1,1,1,1,1,9.8,0,2012,0,1
17802,0,4.0,1,2007,0,0,0,0,0,0,0,0,0,6.5,4,2012,1,1
17803,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,0.0,0,2012,1,0
17804,0,0.0,6,2012,0,0,1,0,0,0,0,0,0,7.8,0,2013,0,1
17805,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.6,2,2013,1,1
17806,0,0.0,6,2011,0,0,1,0,1,0,0,0,0,7.4,0,2012,0,1
17807,0,0.0,6,2012,0,0,0,0,1,0,0,0,0,7.8,6,2012,0,1
17808,0,4.0,6,2011,0,0,0,0,0,0,0,0,0,4.6,8,2012,0,0
17809,0,4.0,6,2012,0,0,1,0,0,0,0,0,0,8.7,0,2013,0,1
17810,0,4.0,2,2006,0,0,1,1,0,1,1,1,1,6.3,2,2008,0,1
17813,0,4.0,2,2006,0,0,0,0,1,1,1,1,1,6.2,8,2008,0,1
17814,1,4.0,2,2005,0,0,1,1,0,0,0,0,0,9.0,0,2012,1,1
17815,0,4.0,6,2005,0,0,0,0,0,0,0,0,0,6.9,8,2008,1,1
17816,0,4.0,6,2002,0,0,1,1,0,1,1,1,1,8.7,4,2008,1,1
17817,0,4.0,6,2002,0,0,1,1,0,1,1,1,1,8.7,4,2008,1,1
17818,0,4.0,2,2006,0,0,1,0,0,1,1,1,1,6.0,0,2008,0,1
17819,0,4.0,2,2006,0,0,1,0,0,1,1,1,1,6.0,0,2008,0,1
17820,0,6.0,2,2007,0,0,1,1,0,0,0,0,0,6.3,14,2008,0,1
17821,0,4.0,2,2007,0,0,1,0,1,1,1,1,1,4.8,6,2008,0,0
17822,0,4.0,2,2007,0,0,1,0,1,1,1,1,1,6.0,16,2008,0,1
17824,0,4.0,2,2002,0,0,1,0,0,1,1,1,1,8.2,6,2011,1,1
17825,0,5.0,1,1991,0,0,1,1,0,0,0,0,0,6.0,6,2008,2,1
17826,0,4.0,6,2010,0,0,1,0,1,0,0,0,0,8.6,16,2010,1,1
17827,1,4.0,2,1992,1,4,1,1,0,1,1,1,1,6.8,0,2013,3,1
17828,0,4.0,2,1997,1,0,1,1,0,0,0,0,0,6.0,4,2012,2,1
17829,0,3.0,2,2001,1,2,1,1,1,1,1,1,1,8.2,2,2008,1,1
17830,0,4.0,2,2008,0,0,1,0,1,1,1,1,1,8.7,2,2008,1,1
17831,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,8.9,16,2008,0,1
17832,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,4.5,12,2008,0,0
17834,0,4.0,2,2007,0,0,1,1,1,1,1,1,1,7.8,2,2008,0,1
17835,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,7.4,8,2008,0,1
17836,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,7.4,8,2008,0,1
17837,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,6.6,0,2008,1,1
17838,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,6.6,0,2008,1,1
17840,0,4.0,6,2006,0,0,1,0,1,1,1,1,1,6.8,6,2008,0,1
17841,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,8.0,2,2008,1,1
17842,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,0,2008,1,1
17843,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,0,2008,1,1
17844,0,4.0,6,2006,0,0,0,0,0,1,1,1,1,7.3,6,2008,0,1
17845,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,6.6,0,2012,1,1
17846,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,6.6,0,2012,1,1
17847,0,4.0,2,2012,0,0,1,0,0,1,1,1,1,7.6,16,2012,0,1
17848,0,4.0,2,2012,0,0,1,0,0,1,1,1,1,7.6,16,2012,0,1
17850,1,4.0,1,1998,1,0,1,1,0,0,0,0,0,5.4,4,2009,1,0
17851,0,3.0,6,2007,0,0,1,1,0,1,1,1,1,0.8,8,2010,1,0
17852,0,3.0,6,2007,0,0,1,1,0,1,1,1,1,6.8,18,2010,1,1
17853,0,0.0,1,2008,1,0,1,1,0,1,1,1,1,7.6,4,2009,0,1
17854,0,0.0,1,2005,0,0,1,1,1,0,0,0,0,8.7,8,2010,1,1
17855,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,6.6,6,2009,0,1
17856,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,6.6,6,2009,0,1
17857,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,4.6,2,2009,0,0
17858,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,4.6,2,2009,0,0
17859,0,0.0,6,2006,0,0,1,1,0,1,1,1,1,6.6,8,2009,1,1
17860,0,0.0,6,2006,0,0,1,1,0,1,1,1,1,4.3,6,2009,1,0
17861,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,6.5,12,2010,0,1
17862,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,7.2,14,2010,0,1
17863,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.0,8,2010,0,1
17864,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.0,8,2010,0,1
17865,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.8,0,2010,0,1
17866,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.2,0,2010,0,1
17867,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.2,0,2010,0,1
17869,0,4.0,6,2008,0,0,1,1,0,0,0,0,0,6.8,4,2010,0,1
17870,0,4.0,1,2007,0,0,1,1,1,0,0,0,0,7.5,18,2009,1,1
17871,0,2.0,6,2007,0,0,1,1,0,1,1,1,1,5.3,10,2010,1,0
17872,0,2.0,6,2007,0,0,1,1,0,1,1,1,1,7.5,12,2010,1,1
17873,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,12,2009,1,1
17874,1,4.0,1,2007,0,0,1,1,0,0,0,0,0,7.3,2,2010,1,1
17875,0,4.0,1,2007,0,0,1,1,1,0,0,0,0,3.6,10,2009,1,0
17877,0,0.0,2,2008,0,0,1,1,1,1,1,1,1,7.2,4,2009,0,1
17878,0,0.0,6,2008,0,0,1,1,0,0,0,0,0,8.0,0,2009,0,1
17879,0,0.0,1,2007,0,0,1,1,0,1,1,1,1,7.2,16,2009,1,1
17880,0,0.0,1,2007,0,0,1,1,0,1,1,1,1,4.4,6,2009,1,0
17881,0,3.0,6,2005,0,0,1,1,0,1,1,1,1,6.5,10,2008,1,1
17882,1,4.0,6,2006,0,0,1,0,1,0,0,0,0,8.4,6,2011,1,1
17883,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.8,10,2008,0,1
17884,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.8,10,2008,0,1
17886,1,4.0,2,2002,0,0,1,1,0,0,0,0,0,6.0,14,2008,1,1
17888,1,4.0,6,2006,0,0,1,1,0,0,0,0,0,4.3,2,2008,1,0
17891,0,4.0,1,2007,0,0,1,1,1,1,1,1,1,3.2,12,2008,0,0
17892,0,4.0,1,2007,0,0,1,1,1,1,1,1,1,7.5,0,2008,0,1
17893,0,4.0,6,2007,0,0,1,0,0,0,0,0,0,8.2,2,2008,0,1
17894,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,1.4,40,2008,1,0
17895,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,2.8,24,2008,1,0
17896,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,2.7,30,2008,1,0
17897,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,2.4,18,2008,0,0
17898,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,0.0,77,2008,0,0
17899,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,3.6,8,2008,0,0
17901,0,4.0,1,2000,0,0,1,1,1,0,0,0,0,6.8,6,2008,1,1
17904,0,3.0,1,2008,0,0,1,1,1,0,0,0,0,7.5,6,2009,0,1
17905,0,4.0,6,2010,0,0,0,0,1,0,0,0,0,6.0,2,2011,0,1
17906,0,4.0,1,2006,0,0,1,0,0,0,0,0,0,7.4,0,2009,1,1
17907,1,4.0,5,2007,0,0,1,0,1,0,0,0,0,7.4,8,2009,0,1
17908,1,4.0,5,2007,0,0,1,0,1,0,0,0,0,7.8,8,2009,0,1
17909,0,4.0,1,2006,0,0,1,0,0,0,0,0,0,7.0,8,2009,1,1
17910,0,4.0,6,2010,0,0,0,0,1,0,0,0,0,6.0,2,2011,0,1
17911,0,3.0,1,2008,0,0,1,1,1,0,0,0,0,8.5,4,2009,0,1
17913,0,4.0,1,2000,0,0,1,1,1,0,0,0,0,8.5,8,2008,1,1
17914,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,12,2008,0,1
17915,0,4.0,6,2007,0,0,1,0,0,0,0,0,0,7.5,8,2008,0,1
17916,0,4.0,1,2007,0,0,1,1,1,1,1,1,1,7.0,8,2008,0,1
17918,1,4.0,2,2002,0,0,1,1,0,0,0,0,0,7.5,4,2008,1,1
17920,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,8.0,8,2008,0,1
17921,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,8.0,8,2008,0,1
17922,1,4.0,6,2006,0,0,1,0,1,0,0,0,0,7.5,4,2011,1,1
17923,0,3.0,6,2005,0,0,1,1,0,1,1,1,1,8.3,10,2008,1,1
17924,0,0.0,1,2007,0,0,1,1,0,1,1,1,1,6.8,8,2009,1,1
17925,0,0.0,6,2008,0,0,1,1,0,0,0,0,0,7.8,4,2009,0,1
17926,0,0.0,2,2008,0,0,1,1,1,1,1,1,1,8.3,4,2009,0,1
17928,1,4.0,1,2007,0,0,1,1,0,0,0,0,0,7.0,8,2010,1,1
17929,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.0,12,2009,1,1
17930,0,2.0,6,2007,0,0,1,1,0,1,1,1,1,7.4,4,2010,1,1
17931,0,4.0,1,2007,0,0,1,1,1,0,0,0,0,8.0,8,2009,1,1
17932,0,4.0,6,2008,0,0,1,1,0,0,0,0,0,8.3,8,2010,0,1
17933,0,4.0,2,2007,0,0,1,1,1,0,0,0,0,7.8,8,2009,1,1
17934,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,8.8,4,2010,0,1
17935,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,8.8,4,2010,0,1
17936,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,7.0,4,2010,0,1
17937,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,4.0,16,2010,0,0
17938,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,7.8,8,2010,0,1
17939,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,7.5,8,2010,0,1
17940,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.5,4,2009,0,1
17941,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.5,4,2009,0,1
17942,0,0.0,6,2006,0,0,1,1,0,1,1,1,1,8.0,4,2009,1,1
17943,0,0.0,1,2005,0,0,1,1,1,0,0,0,0,8.0,4,2010,1,1
17944,0,0.0,1,2008,1,0,1,1,0,1,1,1,1,7.5,4,2009,0,1
17945,1,4.0,1,1998,1,0,1,1,0,0,0,0,0,7.5,12,2009,1,1
17947,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,8.8,0,2012,1,1
17948,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,8.8,0,2012,1,1
17949,1,4.0,2,2007,0,0,1,0,0,1,1,1,1,6.5,0,2015,1,1
17950,0,4.0,6,2006,0,0,0,0,0,1,1,1,1,7.0,8,2008,0,1
17951,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.5,8,2008,1,1
17952,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.5,8,2008,1,1
17953,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,7.5,4,2008,1,1
17954,0,4.0,6,2006,0,0,1,0,1,1,1,1,1,7.5,4,2008,0,1
17955,1,4.0,1,2005,1,0,1,0,0,0,0,0,0,7.8,0,2011,1,1
17956,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,7.0,8,2008,1,1
17957,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,7.0,8,2008,1,1
17958,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,0.0,44,2008,0,0
17959,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,0.0,44,2008,0,0
17960,0,4.0,2,2007,0,0,1,1,1,1,1,1,1,8.0,4,2008,0,1
17961,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,7.2,12,2008,0,1
17962,0,4.0,2,2008,0,0,1,0,1,1,1,1,1,8.0,4,2008,1,1
17963,0,4.0,2,2003,1,2,1,1,0,0,0,0,0,8.2,0,2014,2,1
17964,0,3.0,2,2001,1,2,1,1,1,1,1,1,1,8.5,4,2008,1,1
17965,0,4.0,2,1999,0,0,1,1,0,1,1,1,1,8.3,0,2012,2,1
17966,0,4.0,6,2010,0,0,1,0,1,0,0,0,0,6.8,8,2010,1,1
17967,1,6.0,2,1990,1,2,1,1,0,0,0,0,0,8.8,0,2011,2,1
17968,0,5.0,1,1991,0,0,1,1,0,0,0,0,0,7.5,0,2008,2,1
17969,0,4.0,2,2006,0,0,1,0,0,0,0,0,0,7.0,8,2009,1,1
17970,0,4.0,2,2002,0,0,1,0,0,1,1,1,1,8.4,4,2011,1,1
17971,0,3.0,2,2007,0,0,1,1,0,1,1,1,1,8.0,4,2008,0,1
17972,0,4.0,6,2004,0,0,0,1,1,0,0,0,0,8.0,0,2010,1,1
17973,1,4.0,2,2004,0,0,1,0,0,1,1,1,1,7.6,0,2012,1,1
17974,0,4.0,2,2007,0,0,1,0,1,1,1,1,1,8.0,4,2008,0,1
17975,0,6.0,2,2007,0,0,1,1,0,0,0,0,0,8.2,4,2008,0,1
17976,0,4.0,2,2006,0,0,1,0,0,1,1,1,1,8.0,4,2008,0,1
17977,0,4.0,2,2006,0,0,1,0,0,1,1,1,1,8.0,4,2008,0,1
17978,1,3.0,2,2001,0,0,1,1,0,0,0,0,0,7.0,0,2014,2,1
17979,0,4.0,6,2002,0,0,1,1,0,1,1,1,1,8.0,4,2008,1,1
17980,0,4.0,6,2002,0,0,1,1,0,1,1,1,1,8.0,4,2008,1,1
17981,0,4.0,6,2005,0,0,0,0,0,0,0,0,0,6.0,20,2008,1,0
17982,0,4.0,1,2002,0,0,1,0,0,0,0,0,0,7.0,8,2008,1,1
17983,0,4.0,2,2006,0,0,1,1,0,1,1,1,1,7.7,4,2008,0,1
17984,0,4.0,2,2006,0,0,0,0,1,1,1,1,1,7.4,4,2008,0,1
17985,0,5.0,6,2001,1,0,1,1,1,1,1,1,1,9.9,0,2013,1,1
17986,1,4.0,6,1999,0,0,1,0,1,0,0,0,0,8.6,0,2013,2,1
17987,0,3.0,6,2003,0,0,1,1,1,1,1,1,1,9.8,0,2012,1,1
17988,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.0,14,2012,0,1
17989,0,0.0,1,2008,0,0,1,1,1,0,0,0,0,8.3,6,2012,1,1
17990,0,5.0,1,2008,0,0,1,1,0,0,0,0,0,8.4,8,2011,1,1
17992,0,4.0,6,2011,0,0,1,0,0,0,0,0,0,9.0,10,2012,0,1
17993,0,4.0,6,2009,0,0,1,1,0,0,0,0,0,8.5,4,2012,1,1
17994,0,4.0,1,2008,0,0,1,1,0,1,1,1,1,7.0,0,2012,1,1
17995,0,4.0,6,2005,0,0,1,1,1,1,1,1,1,8.6,0,2012,1,1
17996,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,8.9,10,2012,0,1
17997,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,8.9,10,2012,0,1
17998,0,0.0,6,2010,0,0,0,1,0,1,1,1,1,8.6,0,2011,0,1
17999,0,0.0,6,2009,0,0,0,1,0,1,1,1,1,8.0,4,2011,0,1
18000,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,6.5,6,2011,0,1
18001,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,6.5,6,2011,0,1
18002,0,2.0,7,2005,0,0,0,1,0,0,0,0,0,6.7,8,2011,1,1
18003,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,6.5,8,2011,1,1
18004,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,7.5,4,2011,1,1
18005,0,4.0,1,2010,0,0,1,1,1,0,0,0,0,8.9,4,2011,0,1
18006,0,4.0,1,2002,0,0,1,0,1,0,0,0,0,7.5,8,2010,1,1
18007,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,7.5,4,2010,0,1
18008,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,7.6,12,2010,0,1
18009,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,7.6,12,2010,0,1
18010,0,0.0,6,2008,0,0,1,0,0,0,0,0,0,6.5,8,2010,1,1
18011,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,8.8,16,2010,0,1
18012,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.5,8,2010,1,1
18013,1,5.0,1,1996,1,2,1,1,0,1,1,1,1,0.0,54,2010,2,0
18014,1,5.0,1,1996,1,2,1,1,0,1,1,1,1,6.5,16,2010,2,1
18015,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,7.0,8,2010,1,1
18016,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,7.0,8,2010,1,1
18017,0,0.0,6,2009,0,0,1,0,1,1,1,1,1,7.0,8,2010,0,1
18018,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,9.0,10,2010,0,1
18019,0,4.0,3,2009,0,0,0,1,1,1,1,1,1,8.8,4,2010,0,1
18020,0,2.0,1,2009,0,0,1,1,0,1,1,1,1,10.0,6,2010,0,1
18021,0,5.0,6,2009,0,0,1,1,0,1,1,1,1,8.0,12,2010,0,1
18022,0,4.0,6,2010,0,0,1,0,1,1,1,1,1,0.0,52,2013,1,0
18023,0,4.0,6,2010,0,0,1,0,1,1,1,1,1,8.0,6,2013,1,1
18024,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,8.5,6,2013,0,1
18025,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,8.5,6,2013,0,1
18026,0,0.0,1,2004,0,0,1,0,0,0,0,0,0,0.0,4,2013,1,0
18027,0,0.0,1,2012,0,0,1,0,0,0,0,0,0,0.0,2,2013,0,0
18028,0,5.0,6,2009,0,0,1,1,0,1,1,1,1,8.0,4,2010,0,1
18029,0,2.0,1,2009,0,0,1,1,0,1,1,1,1,9.5,4,2010,0,1
18030,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,8.5,4,2010,0,1
18031,0,4.0,3,2009,0,0,0,1,1,1,1,1,1,9.5,2,2010,0,1
18032,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,8.5,2,2010,0,1
18033,0,0.0,6,2009,0,0,1,0,1,1,1,1,1,9.5,2,2010,0,1
18034,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,9.0,2,2010,0,1
18035,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,9.5,0,2010,1,1
18036,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,9.5,0,2010,1,1
18037,1,5.0,1,1996,1,2,1,1,0,1,1,1,1,0.0,40,2010,2,0
18038,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.0,6,2010,1,1
18039,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,7.5,6,2010,0,1
18040,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,8.0,0,2010,1,1
18041,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,8.0,0,2010,1,1
18042,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,8.0,0,2010,1,1
18043,0,0.0,6,2008,0,0,1,0,0,0,0,0,0,8.5,2,2010,1,1
18044,1,3.0,1,2005,0,1,1,1,0,1,1,1,1,9.0,0,2011,1,1
18045,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,6.5,0,2010,0,1
18046,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,6.5,0,2010,0,1
18047,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,8.5,4,2010,0,1
18048,0,4.0,1,2002,0,0,1,0,1,0,0,0,0,6.0,10,2010,1,1
18049,0,4.0,1,2010,0,0,1,1,1,0,0,0,0,9.5,4,2011,0,1
18050,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,9.0,2,2011,1,1
18051,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,9.5,4,2011,1,1
18052,0,4.0,1,2009,0,0,1,1,1,1,1,1,1,9.0,0,2011,1,1
18053,0,4.0,4,2008,0,0,1,0,1,1,1,1,1,8.0,4,2011,1,1
18054,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,0.0,15,2011,0,0
18055,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,0.0,15,2011,0,0
18056,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,7.5,4,2011,1,1
18057,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,7.5,4,2011,1,1
18058,0,3.0,1,1993,1,0,1,1,0,1,1,1,1,8.0,4,2011,2,1
